sample_id,split,known_or_unknown,true_class,true_label_index,predicted_class,confidence,second_class,second_confidence,margin,unknown_score,quality_pass,quality_flags,quality_score,correct_if_known,logit_basophil,logit_eosinophil,logit_lymphocyte,logit_monocyte,logit_neutrophil_segmented
35893c09e7b65095efc2,unknown_test,unknown,promyelocyte_atypical,-1,monocyte,0.9838322401046753,lymphocyte,0.01594781130552292,0.9678844287991524,0.016167759895324707,True,,1.0,False,-4.559785842895508,-4.096530914306641,0.9712280631065369,5.093361854553223,-4.672708511352539
358962d662fb4fdadc9d,unknown_test,unknown,hairy_cell,-1,lymphocyte,0.9995457530021667,monocyte,0.00043759692925959826,0.9991081560729071,0.00045424699783325195,True,,1.0,False,-4.9972968101501465,-4.22819709777832,7.34576940536499,-0.3879886567592621,-5.383103370666504
358b68b6c6d700824bd1,unknown_test,unknown,myelocyte,-1,eosinophil,0.9993757605552673,basophil,0.0005745603702962399,0.9988012001849711,0.000624239444732666,True,,1.0,False,-0.4397099018096924,7.021571159362793,-2.9511075019836426,-5.989330291748047,-7.003884315490723
358e7f89d33e3e4c5a30,known_validation,known,monocyte,3,monocyte,0.9999159574508667,lymphocyte,8.028682350413874e-05,0.9998356706273626,8.404254913330078e-05,True,,1.0,True,-5.5727386474609375,-5.940093040466309,-1.0533607006072998,8.376460075378418,-4.636010646820068
3591008f216f51ada243,unknown_test,unknown,promyelocyte_atypical,-1,lymphocyte,0.747488260269165,monocyte,0.2500707507133484,0.49741750955581665,0.25251173973083496,True,,1.0,False,-4.537083625793457,-2.56103515625,3.329883098602295,2.23490834236145,-5.714756965637207
3593d5c4d088c131eeca,unknown_test,unknown,myeloblast,-1,lymphocyte,0.9994164705276489,monocyte,0.0005011014291085303,0.9989153690985404,0.0005835294723510742,True,,1.0,False,-4.0224409103393555,-6.307614803314209,6.493256092071533,-1.1048622131347656,-3.3598673343658447
35976192723bdfe4e6b9,unknown_test,unknown,normoblast,-1,lymphocyte,0.9916852712631226,basophil,0.004710493143647909,0.9869747781194746,0.008314728736877441,False,OVEREXPOSED,0.7,False,-0.8018355369567871,-3.73354434967041,4.5477776527404785,-6.200353622436523,-1.1480845212936401
359799cb2e4745f659b3,unknown_test,unknown,promyelocyte_atypical,-1,monocyte,0.9836657643318176,lymphocyte,0.016176508739590645,0.967489255592227,0.016334235668182373,True,,1.0,False,-4.3114166259765625,-4.550245761871338,1.3602473735809326,5.467973709106445,-4.26806640625
35983d26251d360167f0,unknown_test,unknown,hairy_cell,-1,lymphocyte,0.9954314231872559,monocyte,0.004515026230365038,0.9909163969568908,0.004568576812744141,True,,1.0,False,-5.450653076171875,-4.5999579429626465,6.184869289398193,0.789104163646698,-4.444361686706543
359a804adc17852005f9,unknown_test,unknown,hairy_cell,-1,lymphocyte,0.9955911636352539,monocyte,0.003961143549531698,0.9916300200857222,0.004408836364746094,True,,1.0,False,-5.053882598876953,-2.5083789825439453,5.48267126083374,-0.04413275420665741,-3.8950183391571045
359b0e60bc19407a7382,known_validation,known,neutrophil_segmented,4,neutrophil_segmented,0.9999077320098877,basophil,4.594386336975731e-05,0.9998617881465179,9.226799011230469e-05,True,,1.0,True,-2.5521037578582764,-3.1912057399749756,-3.725470542907715,-4.312819957733154,7.435894012451172
359d92e225f55fedbbd1,known_test,known,neutrophil_segmented,4,neutrophil_segmented,0.9994657635688782,eosinophil,0.00033442184212617576,0.999131341726752,0.0005342364311218262,True,,1.0,True,-2.857131004333496,-1.9884490966796875,-4.509776592254639,-4.314746856689453,6.014123916625977
359f13ad4097b9e7bea4,unknown_test,unknown,normoblast,-1,lymphocyte,0.6422462463378906,eosinophil,0.17037345468997955,0.47187279164791107,0.3577537536621094,False,OVEREXPOSED,0.7,False,-0.8638827204704285,-0.4239356517791748,0.903043270111084,-3.5949368476867676,-1.306334137916565
359f39a239be3e2d0560,unknown_test,unknown,lymphocyte_large_granular,-1,lymphocyte,0.9982585310935974,monocyte,0.00171767792198807,0.9965408531716093,0.0017414689064025879,True,,1.0,False,-5.100149631500244,-4.859323024749756,6.902974605560303,0.5379359126091003,-4.6216912269592285
35a0187b53a0abb673f4,unknown_test,unknown,plasma_cell,-1,lymphocyte,0.6777666211128235,monocyte,0.30481335520744324,0.37295326590538025,0.3222333788871765,True,,1.0,False,-1.7834702730178833,-6.386636257171631,2.0898358821868896,1.2907326221466064,-3.2694461345672607
35a245e6bbbe46a00d08,known_validation,known,eosinophil,1,neutrophil_segmented,0.833783745765686,eosinophil,0.15632246434688568,0.6774612814188004,0.16621625423431396,True,,1.0,False,-2.612170696258545,1.017206072807312,-2.503560781478882,-3.9190776348114014,2.6912591457366943
35a45b8e84be8de6a636,unknown_test,unknown,myeloblast,-1,monocyte,0.6870220899581909,lymphocyte,0.3112313151359558,0.3757907748222351,0.3129779100418091,True,,1.0,False,-4.5922980308532715,-3.8300254344940186,2.361599922180176,3.1534299850463867,-3.586604595184326
35a4fd3ed7457b3a6eed,unknown_test,unknown,smudge_cell,-1,eosinophil,0.9999910593032837,lymphocyte,5.541648988582892e-06,0.9999855176542951,8.940696716308594e-06,True,,1.0,False,-6.902928352355957,10.239192008972168,-1.8640172481536865,-2.339846134185791,-7.762789249420166
35a9ed1d119e913d237c,unknown_test,unknown,myeloblast,-1,lymphocyte,0.9071213006973267,monocyte,0.09266091883182526,0.8144603818655014,0.09287869930267334,True,,1.0,False,-4.937995910644531,-3.807230234146118,4.863646507263184,2.5823171138763428,-6.373248100280762
35ad4767b76ba5a51b38,unknown_test,unknown,promyelocyte_atypical,-1,monocyte,0.998815655708313,neutrophil_segmented,0.0006238747155293822,0.9981917809927836,0.0011843442916870117,True,,1.0,False,-3.8504481315612793,-4.907927989959717,-2.448364734649658,5.323530197143555,-2.0548458099365234
35ad5a5d0d2e08084eb8,unknown_test,unknown,myeloblast,-1,monocyte,0.5578330159187317,lymphocyte,0.4240618050098419,0.13377121090888977,0.4421669840812683,True,,1.0,False,-3.1549572944641113,-1.1633930206298828,2.118730068206787,2.3929104804992676,-8.618645668029785
35b0751dcf6d6b3ef079,unknown_test,unknown,plasma_cell,-1,monocyte,0.977580189704895,lymphocyte,0.021350113674998283,0.9562300760298967,0.02241981029510498,True,,1.0,False,-3.7825005054473877,-3.504967451095581,0.181296244263649,4.005319595336914,-4.92661190032959
35b45ed0169be1930761,unknown_test,unknown,myeloblast,-1,lymphocyte,0.9060178399085999,monocyte,0.09363941848278046,0.8123784214258194,0.09398216009140015,True,,1.0,False,-4.51749324798584,-3.736964702606201,4.5590996742248535,2.289492130279541,-6.584470748901367
35b51240af00f5ec74d7,unknown_test,unknown,myeloblast,-1,lymphocyte,0.999995231628418,monocyte,2.5023311991390074e-06,0.9999927292972188,4.76837158203125e-06,True,,1.0,False,-3.808851480484009,-5.805420398712158,9.638487815856934,-3.2597951889038086,-4.621516704559326
35bcd8a3785cf4874ffc,known_test,known,neutrophil_segmented,4,neutrophil_segmented,0.9968848824501038,basophil,0.0020252009853720665,0.9948596814647317,0.0031151175498962402,True,,1.0,True,-0.8777737617492676,-1.5871093273162842,-4.362730026245117,-5.041755676269531,5.321192741394043
35bd6019b7126e55cb0a,unknown_test,unknown,myeloblast,-1,monocyte,0.9984523057937622,lymphocyte,0.001462998683564365,0.9969893071101978,0.001547694206237793,True,,1.0,False,-5.597497940063477,-3.1795153617858887,-0.11846418678760529,6.407254219055176,-5.106118202209473
35be40d385f38b13a538,known_test,known,neutrophil_segmented,4,neutrophil_segmented,0.9978877902030945,monocyte,0.0020804351661354303,0.995807355036959,0.0021122097969055176,True,,1.0,True,-5.257906913757324,-4.008355617523193,-6.091350078582764,0.5166815519332886,6.6897454261779785
35be94333c6dced9c6fb,known_test,known,neutrophil_segmented,4,neutrophil_segmented,0.9994901418685913,basophil,0.00040089237154461443,0.9990892494970467,0.0005098581314086914,True,,1.0,True,-1.4515490531921387,-4.4124836921691895,-4.441258907318115,-3.225931167602539,6.369758605957031
35bf510f735be0524eb7,unknown_test,unknown,myeloblast,-1,monocyte,0.9699841141700745,lymphocyte,0.01995781995356083,0.9500262942165136,0.030015885829925537,True,,1.0,False,-3.9299986362457275,-0.5941798090934753,0.126576229929924,4.010234832763672,-8.081095695495605
35bf99e00f5a9a4e891c,unknown_test,unknown,promyelocyte_atypical,-1,monocyte,0.9995661377906799,eosinophil,0.0002859633241314441,0.9992801744665485,0.00043386220932006836,False,OVEREXPOSED,0.7,False,-3.294234275817871,-2.0458126068115234,-7.363590717315674,6.113400459289551,-3.5359883308410645
35c01ff30f2f428e3d2c,unknown_test,unknown,lymphocyte_large_granular,-1,lymphocyte,0.9948306679725647,monocyte,0.004013878758996725,0.990816789213568,0.005169332027435303,True,,1.0,False,-1.9750136137008667,-6.254204273223877,4.847559452056885,-0.665255069732666,-4.916916847229004
35c07015ebcf460036e3,unknown_test,unknown,normoblast,-1,lymphocyte,0.8834070563316345,basophil,0.1045362651348114,0.7788707911968231,0.11659294366836548,False,OVEREXPOSED,0.7,False,0.6420388221740723,-3.168344259262085,2.7762908935546875,-4.720083236694336,-1.7826642990112305
35c0f572d39399ee13f7,unknown_test,unknown,myeloblast,-1,lymphocyte,0.9786601662635803,monocyte,0.021277330815792084,0.9573828354477882,0.021339833736419678,True,,1.0,False,-5.326336860656738,-5.591285228729248,5.552804946899414,1.7242625951766968,-4.842010974884033
35c5e00654d32c9bd063,unknown_test,unknown,myeloblast,-1,lymphocyte,0.9996299743652344,monocyte,0.00035746998037211597,0.9992725043848623,0.000370025634765625,True,,1.0,False,-4.441959381103516,-5.723211288452148,7.4588117599487305,-0.4772772490978241,-5.0128889083862305
35c5e7c321a620496803,unknown_test,unknown,promyelocyte_atypical,-1,eosinophil,0.9500682950019836,lymphocyte,0.026055248454213142,0.9240130465477705,0.04993170499801636,False,OVEREXPOSED,0.7,False,-4.061402320861816,3.6692521572113037,0.07293753325939178,-0.032283052802085876,-8.265336036682129
35c60ca94e989041772d,unknown_test,unknown,myeloblast,-1,monocyte,0.8751062750816345,lymphocyte,0.12479762732982635,0.7503086477518082,0.12489372491836548,True,,1.0,False,-5.225188732147217,-5.031139373779297,3.0350050926208496,4.982656955718994,-5.496608734130859
35c61de34ef89d05531b,unknown_test,unknown,promyelocyte_atypical,-1,monocyte,0.997053861618042,basophil,0.0014890263555571437,0.9955648352624848,0.002946138381958008,True,,1.0,False,-2.024973154067993,-3.24286150932312,-2.5157041549682617,4.4817094802856445,-4.676539421081543
35c68fbb037d856ada2d,known_test,known,neutrophil_segmented,4,neutrophil_segmented,0.9999005794525146,eosinophil,8.311892452184111e-05,0.9998174605279928,9.942054748535156e-05,True,,1.0,True,-3.7484476566314697,-1.5655066967010498,-5.567395210266113,-4.299399375915527,7.829631805419922
35c7163fd89ebbac8694,unknown_test,unknown,myeloblast,-1,monocyte,0.5689715147018433,lymphocyte,0.42729127407073975,0.14168024063110352,0.43102848529815674,True,,1.0,False,-5.007819175720215,-2.7613067626953125,2.177762985229492,2.4641273021698,-4.919109344482422
35cb0fbcf0f55de16408,unknown_test,unknown,promyelocyte_atypical,-1,monocyte,0.9999737739562988,lymphocyte,1.4555241250491235e-05,0.9999592187150483,2.6226043701171875e-05,True,,1.0,False,-4.004753112792969,-5.203222274780273,-3.251227617263794,7.886305332183838,-4.936323165893555
35ccb2a0698bafd04986,unknown_test,unknown,metamyelocyte,-1,monocyte,0.4993523359298706,lymphocyte,0.4964846074581146,0.0028677284717559814,0.5006476640701294,True,,1.0,False,-4.200747489929199,-6.110828876495361,2.469919204711914,2.4756786823272705,-2.501983880996704
35cdb4ae43c7395ca8fe,known_test,known,lymphocyte,2,lymphocyte,0.9999464750289917,neutrophil_segmented,3.3738615456968546e-05,0.9999127364135347,5.352497100830078e-05,True,,1.0,True,-3.9592432975769043,-6.2936930656433105,7.759891033172607,-3.6679649353027344,-2.5369229316711426
35d236d41598837266ed,unknown_test,unknown,myeloblast,-1,lymphocyte,0.9996324777603149,neutrophil_segmented,0.0001771810493664816,0.9994552967109485,0.0003675222396850586,True,,1.0,False,-3.134552478790283,-4.116366863250732,6.186224460601807,-3.421708583831787,-2.451746702194214
35d4408d86447a633e7d,known_test,known,monocyte,3,monocyte,0.9959444403648376,neutrophil_segmented,0.003864482743665576,0.9920799576211721,0.0040555596351623535,False,OVEREXPOSED,0.7,True,-3.950141429901123,-4.1987175941467285,-4.991577625274658,5.36638069152832,-0.185482919216156
35d481596de11da7abf6,unknown_test,unknown,plasma_cell,-1,lymphocyte,0.9989898800849915,monocyte,0.0006238900823518634,0.9983659900026396,0.001010119915008545,True,,1.0,False,-2.402862787246704,-4.313748359680176,5.769412994384766,-1.6091125011444092,-3.9112486839294434
35d97f70b6856fdc1a0a,unknown_test,unknown,promyelocyte_atypical,-1,monocyte,0.9944783449172974,lymphocyte,0.004776539746671915,0.9897018051706254,0.005521655082702637,True,,1.0,False,-2.6533021926879883,-3.939713716506958,-0.44564512372016907,4.892856597900391,-4.602997779846191
35d99759323a87e55393,known_test,known,lymphocyte,2,lymphocyte,0.9999959468841553,monocyte,2.108594571836875e-06,0.9999938382895834,4.0531158447265625e-06,True,,1.0,True,-5.708954811096191,-4.785437107086182,9.50644588470459,-3.5630383491516113,-4.24111270904541
35da272c5f95b8d5ee4e,known_test,known,eosinophil,1,eosinophil,0.9999926090240479,lymphocyte,2.9618483949889196e-06,0.9999896471756529,7.3909759521484375e-06,True,,1.0,True,-4.09974479675293,9.202622413635254,-3.527067184448242,-4.026741027832031,-4.716311454772949
35dddec7617c2c7ef09f,known_validation,known,monocyte,3,monocyte,0.7631880640983582,lymphocyte,0.23643410205841064,0.5267539620399475,0.23681193590164185,True,,1.0,True,-4.598792552947998,-5.404747009277344,2.907055377960205,4.078890323638916,-4.220500469207764
35df472f6dfd5e48b3ac,unknown_test,unknown,plasma_cell,-1,lymphocyte,0.9796310663223267,monocyte,0.020331544801592827,0.9592995215207338,0.02036893367767334,False,OVEREXPOSED,0.7,False,-5.269258499145508,-5.440013885498047,5.811827182769775,1.936824917793274,-5.7191925048828125
35e16d30c1080e5b305b,known_validation,known,neutrophil_segmented,4,neutrophil_segmented,0.9996098875999451,basophil,0.0001956211490323767,0.9994142664509127,0.00039011240005493164,True,,1.0,True,-1.7972993850708008,-1.9380483627319336,-5.528751373291016,-4.082948684692383,6.741641044616699
35e1eea4c7fe7dbf5c69,known_validation,known,monocyte,3,monocyte,0.9978565573692322,lymphocyte,0.0015416675014421344,0.99631488986779,0.0021434426307678223,True,,1.0,True,-2.513424873352051,-6.103473663330078,-1.3889837265014648,5.083761215209961,-4.261112213134766
35e61802ce63302d6723,known_test,known,eosinophil,1,eosinophil,1.0,lymphocyte,2.137085530762306e-08,0.9999999786291447,0.0,True,,1.0,True,-6.934457778930664,13.432597160339355,-4.228640079498291,-5.5244598388671875,-6.354442596435547
35e7770bfff401a4bb2a,unknown_test,unknown,promyelocyte_atypical,-1,monocyte,0.9999364614486694,lymphocyte,4.888605690211989e-05,0.9998875753917673,6.35385513305664e-05,True,,1.0,False,-4.867295265197754,-3.553283929824829,-2.0346121788024902,7.8913421630859375,-5.8433074951171875
35ea7bb675ae54228203,known_test,known,eosinophil,1,eosinophil,1.0,neutrophil_segmented,2.937218113174822e-08,0.9999999706278189,0.0,True,,1.0,True,-7.87628173828125,13.495964050292969,-5.321163177490234,-6.204648971557617,-3.8472535610198975
35eb1007ed0f13296169,unknown_test,unknown,promyelocyte_atypical,-1,basophil,0.4844193160533905,monocyte,0.4613218605518341,0.023097455501556396,0.5155806839466095,True,,1.0,False,0.878604531288147,-1.5171676874160767,-3.671825408935547,0.829749584197998,-3.6928293704986572
35ebc6e011e2f2cec2ab,unknown_test,unknown,myeloblast,-1,monocyte,0.9999263286590576,lymphocyte,7.313383684959263e-05,0.999853194822208,7.367134094238281e-05,True,,1.0,False,-5.415661811828613,-6.671496868133545,-0.22989358007907867,9.293251991271973,-7.545890808105469
35ee05b042e3b7672a42,unknown_test,unknown,promyelocyte,-1,monocyte,0.9980947375297546,eosinophil,0.0017496169311925769,0.9963451205985621,0.0019052624702453613,True,,1.0,False,-3.724738597869873,-0.6712567210197449,-4.042082786560059,5.67519474029541,-5.57894229888916
35ee8be1df3875bca975,known_test,known,neutrophil_segmented,4,neutrophil_segmented,0.9999840259552002,monocyte,7.493859357055044e-06,0.9999765320958431,1.5974044799804688e-05,True,,1.0,True,-3.8308122158050537,-3.3982350826263428,-6.776394367218018,-3.008139133453369,8.7932710647583
35ef56547e8b1c11627f,unknown_test,unknown,myeloblast,-1,monocyte,0.998948872089386,eosinophil,0.0007011235575191677,0.9982477485318668,0.0010511279106140137,True,,1.0,False,-3.9208731651306152,-1.1132103204727173,-1.9386612176895142,6.148564338684082,-8.196754455566406
35f1014ccbd2265c0e03,unknown_test,unknown,normoblast,-1,lymphocyte,0.9999756813049316,monocyte,1.1483393791422714e-05,0.9999641979111402,2.4318695068359375e-05,True,,1.0,False,-4.580632209777832,-3.891554117202759,8.234007835388184,-3.1405766010284424,-4.021039009094238
35fa273a61fe380dd583,unknown_test,unknown,myeloblast,-1,lymphocyte,0.9879377484321594,monocyte,0.009276974946260452,0.978660773485899,0.012062251567840576,True,,1.0,False,-4.959022045135498,-0.9119372963905334,4.978888511657715,0.3108043074607849,-6.988520622253418
3603813c6efba631dd13,unknown_test,unknown,normoblast,-1,lymphocyte,0.927118718624115,basophil,0.05517996475100517,0.8719387538731098,0.07288128137588501,False,OVEREXPOSED,0.7,False,0.4108233153820038,-4.264830112457275,3.2323050498962402,-5.919450759887695,-0.7613540887832642
36040a16de3a00d4a0a5,unknown_test,unknown,myeloblast,-1,lymphocyte,0.8875298500061035,monocyte,0.11214376986026764,0.7753860801458359,0.11247014999389648,True,,1.0,False,-4.218165397644043,-3.7869465351104736,4.650576114654541,2.5819156169891357,-6.80997371673584
3606a6d8ffc01c9d1a57,unknown_test,unknown,myeloblast,-1,lymphocyte,0.72072434425354,monocyte,0.27724871039390564,0.4434756338596344,0.27927565574645996,True,,1.0,False,-4.780269145965576,-2.176737070083618,3.777111530303955,2.8217697143554688,-6.84075927734375
3608d664c8834e10b856,known_test,known,eosinophil,1,eosinophil,0.9989042282104492,neutrophil_segmented,0.001022798242047429,0.9978814299684018,0.0010957717895507812,True,,1.0,True,-3.400784969329834,6.583329677581787,-4.076031684875488,-6.002594947814941,-0.30078715085983276
361259ac6edba20f448b,unknown_test,unknown,myelocyte,-1,eosinophil,0.8949015736579895,lymphocyte,0.10274471342563629,0.7921568602323532,0.1050984263420105,True,,1.0,False,-2.3762011528015137,3.819084882736206,1.654618501663208,-3.654193639755249,-6.860126495361328
36129146b7e5182ddaa0,unknown_test,unknown,myeloblast,-1,monocyte,0.5374858379364014,lymphocyte,0.4564204812049866,0.0810653567314148,0.46251416206359863,True,,1.0,False,-4.387290000915527,-1.810766339302063,2.590860366821289,2.7543482780456543,-6.139353275299072
3612cdda6c57cdbaa5d1,known_test,known,eosinophil,1,eosinophil,0.9999693632125854,lymphocyte,1.621579212951474e-05,0.9999531474204559,3.063678741455078e-05,True,,1.0,True,-6.0652971267700195,8.378399848937988,-2.651094675064087,-3.6879940032958984,-3.32499361038208
3614467b26a828e3c475,unknown_test,unknown,normoblast,-1,lymphocyte,0.42427849769592285,neutrophil_segmented,0.2910493016242981,0.13322919607162476,0.5757215023040771,False,OVEREXPOSED,0.7,False,-2.507068157196045,0.06199686974287033,0.5403045415878296,-5.0752153396606445,0.1634071171283722
36147f806b803cf91861,unknown_test,unknown,neutrophil_band,-1,neutrophil_segmented,0.9721003770828247,eosinophil,0.0262129008769989,0.9458874762058258,0.027899622917175293,True,,1.0,False,-2.0726726055145264,0.8214126825332642,-4.4907002449035645,-4.683682918548584,4.434619903564453
36149e5b248f53f32bbe,unknown_test,unknown,myeloblast,-1,monocyte,0.5435237288475037,lymphocyte,0.4560854136943817,0.08743831515312195,0.45647627115249634,True,,1.0,False,-5.51270055770874,-4.856492042541504,2.990286111831665,3.1656792163848877,-5.252470970153809
36156925b3318b9829c0,known_validation,known,lymphocyte,2,lymphocyte,0.9999911785125732,monocyte,8.236939720518421e-06,0.9999829415728527,8.821487426757812e-06,True,,1.0,True,-5.054973125457764,-5.645326137542725,9.833106994628906,-1.873765468597412,-5.802225112915039
3616e167ebaa349ebc18,unknown_test,unknown,smudge_cell,-1,neutrophil_segmented,0.9931885004043579,lymphocyte,0.005826908629387617,0.9873615917749703,0.00681149959564209,True,,1.0,False,-4.974867820739746,-3.410055637359619,-0.33806371688842773,-2.5188405513763428,4.800370216369629
361919ea5859a211ff8e,unknown_test,unknown,metamyelocyte,-1,lymphocyte,0.5789294838905334,basophil,0.3689424693584442,0.20998701453208923,0.42107051610946655,True,,1.0,False,0.8499477505683899,-1.9325385093688965,1.300487756729126,-6.205495834350586,-1.6941566467285156
361e7dab4f18308fa7fb,known_test,known,lymphocyte,2,lymphocyte,0.9999994039535522,monocyte,3.5560441347115557e-07,0.9999990483491388,5.960464477539062e-07,True,,1.0,True,-5.562254428863525,-4.617814540863037,11.239838600158691,-3.609607696533203,-6.57768440246582
361fda94f433a9a7c7ee,unknown_test,unknown,promyelocyte_atypical,-1,monocyte,0.9951357245445251,lymphocyte,0.004648106638342142,0.990487617906183,0.0048642754554748535,True,,1.0,False,-4.214247703552246,-3.211674928665161,0.2460753470659256,5.612494468688965,-5.425506114959717
3622588090a5ed60479d,unknown_test,unknown,myeloblast,-1,lymphocyte,0.7871765494346619,monocyte,0.21179108321666718,0.5753854662179947,0.21282345056533813,True,,1.0,False,-4.932312488555908,-2.9555487632751465,3.8457818031311035,2.5329296588897705,-6.158272743225098
362beb1b4ebb8e02bfac,unknown_test,unknown,myeloblast,-1,lymphocyte,0.9994826316833496,monocyte,0.000365800951840356,0.9991168307315093,0.0005173683166503906,True,,1.0,False,-3.5660126209259033,-2.797870397567749,6.394970417022705,-1.5179332494735718,-6.450665473937988
3630015646bb001fb83d,unknown_test,unknown,promyelocyte_atypical,-1,lymphocyte,0.8112351894378662,monocyte,0.11230389028787613,0.6989312991499901,0.1887648105621338,True,,1.0,False,-2.241034984588623,-1.376112937927246,1.3753972053527832,-0.6019522547721863,-4.267479419708252
36336eaf8279b0fd4438,unknown_test,unknown,plasma_cell,-1,lymphocyte,0.6463640928268433,monocyte,0.3436153531074524,0.30274873971939087,0.35363590717315674,False,OVEREXPOSED,0.7,False,-4.084928512573242,-2.9979758262634277,1.7157979011535645,1.0839579105377197,-3.937267541885376
363987c97086f10511c6,known_test,known,neutrophil_segmented,4,neutrophil_segmented,0.9999948740005493,eosinophil,3.1838130780670326e-06,0.9999916901874712,5.125999450683594e-06,True,,1.0,True,-3.748511552810669,-2.7996017932891846,-5.18280553817749,-4.969305038452148,9.857824325561523
36398bfdef2f256b249f,unknown_test,unknown,myeloblast,-1,monocyte,0.9983096122741699,lymphocyte,0.0013854814460501075,0.9969241308281198,0.0016903877258300781,True,,1.0,False,-2.69313383102417,-3.8454983234405518,-0.8944515585899353,5.685564041137695,-6.9964070320129395
363f0f124a15c57281ce,unknown_test,unknown,promyelocyte,-1,monocyte,0.9998724460601807,basophil,7.431639096466824e-05,0.999798129669216,0.00012755393981933594,True,,1.0,False,-2.565131664276123,-3.323845386505127,-4.171745300292969,6.941919326782227,-5.643568515777588
363f511cf702d1e9fc6f,unknown_test,unknown,myeloblast,-1,lymphocyte,0.5820949673652649,monocyte,0.36918869614601135,0.21290627121925354,0.4179050326347351,True,,1.0,False,-4.260019302368164,-0.08505377918481827,2.4114761352539062,1.9561505317687988,-7.40553092956543
3640b96a744c1fbaa2ff,unknown_test,unknown,myeloblast,-1,monocyte,0.542632520198822,lymphocyte,0.45722025632858276,0.08541226387023926,0.457367479801178,True,,1.0,False,-5.772557258605957,-3.9971210956573486,4.219023704528809,4.3902907371521,-7.83877420425415
3643dae07d495e308c9a,unknown_test,unknown,metamyelocyte,-1,neutrophil_segmented,0.9747217297554016,monocyte,0.024966176599264145,0.9497555531561375,0.02527827024459839,True,,1.0,False,-5.342834949493408,-5.0115275382995605,-3.5804877281188965,1.1456414461135864,4.810271263122559
36440b73787f151aa0c6,unknown_test,unknown,myelocyte,-1,eosinophil,0.9973748922348022,basophil,0.0024662555661052465,0.994908636668697,0.002625107765197754,True,,1.0,False,-0.2675779163837433,5.734847545623779,-3.3223917484283447,-4.912570953369141,-5.13926887512207
3645dd7cd2fee5409699,unknown_test,unknown,myeloblast,-1,lymphocyte,0.9958756566047668,eosinophil,0.0022121937945485115,0.9936634628102183,0.004124343395233154,True,,1.0,False,-2.7848684787750244,-1.8350101709365845,4.274627685546875,-2.718062162399292,-4.583221912384033
3648857d4a0cbf71b8bc,unknown_test,unknown,hairy_cell,-1,lymphocyte,0.9985359907150269,monocyte,0.0010386384092271328,0.9974973523057997,0.0014640092849731445,True,,1.0,False,-4.416348457336426,-2.260913610458374,5.692238807678223,-1.1761406660079956,-4.606496334075928
36489a70a07e4aac5c37,unknown_test,unknown,hairy_cell,-1,lymphocyte,0.5544939041137695,monocyte,0.44158217310905457,0.11291173100471497,0.44550609588623047,True,,1.0,False,-5.157643795013428,-2.884627103805542,2.590214490890503,2.362522840499878,-3.4198269844055176
364d5798feb5f728cf8c,unknown_test,unknown,lymphocyte_large_granular,-1,lymphocyte,0.9564700722694397,monocyte,0.02023879997432232,0.9362312722951174,0.0435299277305603,True,,1.0,False,-5.50786828994751,-2.4713118076324463,2.7304115295410156,-1.1252365112304688,-1.255273699760437
3653d989fed49c67516e,unknown_test,unknown,metamyelocyte,-1,lymphocyte,0.872092068195343,neutrophil_segmented,0.06917726993560791,0.8029147982597351,0.12790793180465698,False,OVEREXPOSED,0.7,False,-3.9234185218811035,-0.7158232927322388,2.0723299980163574,-3.6353397369384766,-0.4618927240371704
365577ed02fc385e8817,unknown_test,unknown,myeloblast,-1,lymphocyte,0.8762763142585754,monocyte,0.12363123148679733,0.7526450827717781,0.12372368574142456,True,,1.0,False,-5.6246843338012695,-4.696430683135986,4.972670078277588,3.014291763305664,-5.993704795837402
36561ea7c6c108cb8266,known_test,known,monocyte,3,monocyte,0.9999861717224121,lymphocyte,9.74344220594503e-06,0.9999764282802062,1.3828277587890625e-05,True,,1.0,True,-5.167944431304932,-5.195865154266357,-2.9653992652893066,8.573503494262695,-4.57570743560791
36566a84d5ffe89d4c37,unknown_test,unknown,plasma_cell,-1,monocyte,0.6653004884719849,lymphocyte,0.2925863265991211,0.37271416187286377,0.33469951152801514,True,,1.0,False,-4.684540748596191,-1.2419707775115967,0.8029766082763672,1.6244555711746216,-3.7620961666107178
36582ac2736960a03702,known_validation,known,neutrophil_segmented,4,neutrophil_segmented,0.9999014139175415,lymphocyte,3.6003999412059784e-05,0.9998654099181294,9.85860824584961e-05,True,,1.0,True,-3.86208176612854,-3.26496958732605,-2.8661718368530273,-3.227795362472534,7.365610122680664
3658eeda5d88367b75b1,known_validation,known,eosinophil,1,eosinophil,0.999998927116394,lymphocyte,5.272291900837445e-07,0.999998399887204,1.0728836059570312e-06,True,,1.0,True,-3.8712124824523926,10.661890983581543,-3.79373836517334,-5.136654853820801,-7.005949974060059
365d1e2cf2b01b3bdd23,known_validation,known,neutrophil_segmented,4,neutrophil_segmented,0.9997575879096985,monocyte,0.00014715551515109837,0.9996104323945474,0.00024241209030151367,True,,1.0,True,-4.098970413208008,-3.745216131210327,-3.5970559120178223,-2.2587332725524902,6.565044403076172
365ee76d0f5750576958,known_test,known,monocyte,3,monocyte,0.9946187734603882,neutrophil_segmented,0.004914356395602226,0.989704417064786,0.005381226539611816,True,,1.0,True,-3.0728695392608643,-5.04288911819458,-3.8728177547454834,5.054233551025391,-0.2559651732444763
