image_id,image_path,split,sha256,average_hash
first_microscope/95-5-10-1/20160731_144018,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_144018.jpg,train,1cd3e1966f00300e99bd8a53c49aa74a74d172d0342567ad0517620f4b00e3e9,3c3c7c7c7c7c3c3c
first_microscope/95-5-10-1/20160731_144109,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_144109.jpg,train,8d67bc82abdd7230ca4c51f66f31b9322039406839bf1240a42732c5236ab1a0,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_144142,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_144142.jpg,train,2976bc88dd31db7f36f915ee3b48f478f838e4d2c116d5d16ac659b370fea552,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_144203,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_144203.jpg,train,4beca69508c879c6c1d704333fdaa1935d3df583b49a81d98b1bc6996f2162d4,3c7c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_144213,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_144213.jpg,train,b05481b7f5b741890c0cb63903031a95fdcd076f282abdb7392b1a284e587b60,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_144226,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_144226.jpg,train,c1276771f562ded5dd3cbee3e93ceb03a983d236ddf1a95cad9cc6ff6804772e,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_144240,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_144240.jpg,train,bbc6ad2f2c1d29ebe2294ffad0e05429165f788f894ba9d60637e1faf46a8062,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_144313,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_144313.jpg,train,02e42be2ef2a66695d8c0aa525106d88fac47bed1ec79f82f22a0cead15108c4,3c7c7c7c7c7c3c3c
first_microscope/95-5-10-1/20160731_144432,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_144432.jpg,train,8054d848ac004517b1df8ca5ee1b427e2675506b1fb3ccfe827f3faf3083d253,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_144445,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_144445.jpg,train,cb1295bc27435b56a068b06f079ac4d9aca4c32431e58be2513e6b212ce27f03,3c3c7c7c7c7c3c3c
first_microscope/95-5-10-1/20160731_144452,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_144452.jpg,train,2aa2174a43d58917f6440b363550f18693e831529d2171361dbbc9f9e6a1e700,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_150402,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_150402.jpg,train,5641778f35336915435073b851a10765906ad214c2a9c870a6cdd01a76ad59b6,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_150438,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_150438.jpg,train,bd3669fe869cb705ae80cc0441fc45e6d7c037a7763e8f7ddeb1b41765bfc287,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_150450,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_150450.jpg,train,0170389ad1458a1f8b6d5fef4c47a120007e68f7f514c648667249342fd2c8be,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_150531,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_150531.jpg,train,e0a36cf224be55aa02bd946f6624633bd1a75442342741d2b870385c5ba913df,3c3c7c7c7c7c3c3c
first_microscope/95-5-10-1/20160731_150613,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_150613.jpg,train,026d7d494592bfc62d4a8367a42981d580f17bfcbe9b0a9b0a2c82b5d8bf241d,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_150621,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_150621.jpg,train,2c0d56422c65a8d3969e1d7f4b7749d2b8bc6f4160c1a5bdec478c0a079367e6,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_150630,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_150630.jpg,train,2e22d83011c6431444fba604f93313c28a998ea9a140466fd1a8ef1428bf5c31,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_150636,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_150636.jpg,train,a0fbf3e7cc4390dd8b5c65f95103c6abb64248a78cff6403203b6dd8f7207211,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_150647,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_150647.jpg,train,9a29cec1996b697a598657f17bac929f1559f09d605cdbf682f828607db6be47,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_150653,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_150653.jpg,train,a2b26ebd7d15b7ae0c07aa9f9e9ec511f052c782016d9cc3d2dad6ade2d6e00d,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_150712,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_150712.jpg,train,5b83d7df13974d7176e5d51175042ab57ef76161ab58ed20b7b60dc5246b64f6,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_150722,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_150722.jpg,train,d47912d9a6fe112d1a59bf44ea65e6b244efdb989de314fe17051bfdb9241dec,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_150743,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_150743.jpg,train,9f831a9096634351d6ed5fab68cff18b64efe9d2047c1d512fb566363f577784,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_150839,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_150839.jpg,train,917fed4db9a052012ebe6ac5beeb08bce41bff2071022d3be3f4d4d69826cab5,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_151312,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_151312.jpg,train,c28ce010056691cb5be7b25daed8f8e3f29d8c025654979eb9f9df5cb27fb803,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_151324,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_151324.jpg,train,2aeacc559f9b1d5114899112dd1e389c0fb20e991035e69cc27bc7dcb2622a91,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_151333,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_151333.jpg,train,dd7baee3c4fcab1d6712f5b99f063c34e9057d5c0bdc0d2383923e0f7e0c2525,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_151416,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_151416.jpg,train,f3b651a45a9b99c05131a761ff294e7dda270b62803d1f4657dce3319f6d4db9,3c7c7c7c7c7c3c3c
first_microscope/95-5-10-1/20160731_151439,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_151439.jpg,train,0b3059a43dd8c4ca5c44f4415ab62358c9175d632b135c3eac5e0a4580f89d78,3c3c7c7c7c7c3c3c
first_microscope/95-5-10-1/20160731_151457,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_151457.jpg,train,13e4fd669c21c9c5015be1778faf2777daf45db58a75d8beca4520f84e708769,3c7c7c7c7c7c3c3c
first_microscope/95-5-10-1/20160731_151517,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_151517.jpg,train,95b97c1e274e7e292283bf245ce361e21cfab82f6c62c5c46febc9b2ee7c1767,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_151608,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_151608.jpg,train,73fb39f2e8f6d6675e20f2e2ccf545389bec62b6f9fbf37390a3707b94a1acfd,7c7c7c7c7c7c7c3c
first_microscope/95-5-10-1/20160731_151642,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_151642.jpg,train,7b482fde9468e2097568cca842c5b5b8d408bd593534e2e32a7ea5f57a345a1d,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_151657,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_151657.jpg,train,a3749f6d9140b7646041711eaae5352e8b79be45aae4bd5430493f5eb372fcbc,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_151722,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_151722.jpg,train,4341b6245a7f4c746ff56761526f1403e29596751c02167d41511bfaf3cf5d79,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_151735,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_151735.jpg,train,b1f8c8ea1dd88aad44b4032c332d17922590d7634f9576caab428044f393c6e8,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_151812,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_151812.jpg,train,13bd89da0149659574c70b39af961168d6ec9474bd3a1095df32828d6bfa2e4b,3c7c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_151846,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_151846.jpg,train,e78103922c69a8dd0984bdfe7a11e52cc6a30c3dd343072f686852c9c90d5e2c,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_151911,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_151911.jpg,train,7c8afd9eb1d71eb94b569dab812b35265cdff30b045921f1ea7ab6d41b57ba61,3c3c7c7c7c7c3c3c
first_microscope/95-5-10-1/20160731_152001,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152001.jpg,train,5ef66732aac538d4f0b9f1fd8e8db922e90a6486e2be82b4f61a7b2c6885943e,3c7c7c7c7c7c3c3c
first_microscope/95-5-10-1/20160731_152019,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152019.jpg,train,2bb4ca6745558e47071dfaafd1c3eaa0f33a980fa24bc47ead0742061a6c70ea,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152036,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152036.jpg,train,83e979945f612e8dab8976abdb8c9dab9604f5546613055f8bc4af31ec277eb0,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152047,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152047.jpg,train,c428acd27cffca151af97c789c81fe1d6363d1fa279733c61740c6b8c712841d,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152100,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152100.jpg,train,69cec1eefe1810368471dbf02858b300989965f10ff750a9d8c62e68f7b5b858,3c3c7c7c7c7c3c3c
first_microscope/95-5-10-1/20160731_152119,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152119.jpg,train,20a7addce99c3c4de3295b2f4faf6cc80a7926c75c5ab911818903d3510d47d1,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152149,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152149.jpg,train,41a9509e97d90a2929ef82f789edb8c31a5a580033e7afca0fc0f648e6a48f84,3c7c7c7c7c7c3c3c
first_microscope/95-5-10-1/20160731_152231,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152231.jpg,train,26e42b32305be1a36f877a2f4436d86fdcd57c46364432efde126d1ee1026863,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152258,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152258.jpg,train,c9440a7a72a42fc43d2ab6a0bc4bccb6fe3a92dae6c21f435622e524b7c8ffed,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152304,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152304.jpg,train,678a817521ac41db68f726f51b42ff141c3175cfc15bff40eab568418412111d,3c7c7c7c7c7c3c3c
first_microscope/95-5-10-1/20160731_152318,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152318.jpg,train,fec70252261b3f1c8106d4ea91b5525798117f4c6c69720c1d7f16eaee62c9a0,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152332,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152332.jpg,train,f50927f594d29d8916c01e93c5a604dc7897e532d039e0533e8eecf8ef820dde,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152341,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152341.jpg,train,8368cfbb7e9d33ca1dd99b30ee37de23b618012fcafd2f24e1ca3b38a1a0eaf5,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152349,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152349.jpg,train,481f42b5b0767c89cd56f049682638b8b2f01ccaeb3c5d9a84a9b6603f3d8ce1,3c3c7c7c7c7c3c3c
first_microscope/95-5-10-1/20160731_152401,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152401.jpg,train,8ff8b649fd6d690f47320f4650b72ffebbdf8f6b4763a1fbed6e43748ad651c5,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152416,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152416.jpg,train,d31156458fd25ecfe09818f18246fa36dc6e975f00d178e7fd51ab5d64c6972e,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152430,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152430.jpg,train,91e43993355e477c2467f4a81595fea83d978b2f132e9bd605bcce424e87ada7,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152521,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152521.jpg,train,5285a72d8a7ec2ad8ffc2c2b57b9bd402a6c24218d6582a2c722f79c038805b9,3c7c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152539,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152539.jpg,train,4e651ec788094cbfd45e38dcd5a2b2ae5f9191257a0df6df76cd251f6dfb9240,3c7c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152559,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152559.jpg,train,55c60a15c2bec5ec6cc12f1bf0361c7c1e11baa24683dee8f62a116535d0a50e,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152606,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152606.jpg,train,7d03cc59093f9b3d18f0fdbf5913261610d8775cdf264956ce3e62406a9e0d1a,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152634,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152634.jpg,train,c5dee55cf06bf300156de0a8754002e27a8b139f7338013f46b3bf961f140e1a,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152646,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152646.jpg,train,dbb5d7ed85c95da358d03b027d04e3d8178e7cd01b08eab406c4490326a8d29c,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152712,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152712.jpg,train,9ec1f5aae36bcfd369b72fb43d68b849873083e887e91b223b132f36f4ff0d26,3c3c7c7c7c7c3c3c
first_microscope/95-5-10-1/20160731_152721,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152721.jpg,train,e20fab92489956941f4757c15f415a1fc8202dfd5d91a0b93d652d901c512477,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152736,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152736.jpg,train,899d198fe3bf393107706475d3ddf8cfc89f5f1a415170a6317604704c4eb09d,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152814,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152814.jpg,train,a6e6c57380d49f3ee9ffb86f8923806262135cb344fa91b2fbfc72fd2172838c,3c7c7c7c7c7c3c3c
first_microscope/95-5-10-1/20160731_152817,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152817.jpg,train,4cc995978d8de478eeb7005914d1c321b8755cdde47be9c62ddfc0b8ce7efc50,3c7c7c7c7c7c3c3c
first_microscope/95-5-10-1/20160731_152908,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152908.jpg,train,7a27babb97931d718d0df24d220d7bfc0a5224926087bbbd6463c7ba68aa8751,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152917,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152917.jpg,train,38e36d7b9b2221d80b5a94a9225b582885fc2bfaa5176a6fddfad3742018db89,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152932,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152932.jpg,train,738b0a389a6f4342d4351b37fdc264eac997a7486754a486ace0599101551e90,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_152943,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_152943.jpg,train,682d4bb33e0ada52f5a436a068e336191561c7379382a7619aec229952b0f0a5,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153005,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153005.jpg,train,8862800469897bebcd70683fa004892be36d9693db8960f269bd882652a10a4a,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153019,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153019.jpg,train,07c83e5c554324c65bdb442c4a41e7ceeefe06129a6d13f07107ab792fae4b0b,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153033,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153033.jpg,train,e8c15f5123fc80c6a3b647723ed05b6961b41847a500baa3aa3a41077ed59345,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153044,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153044.jpg,train,e012ee48a5d5add500cd824f3315db6b20b00f143db7c683bb687b461e4d7f54,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153117,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153117.jpg,train,1ea6039487db6fbe2a316d3fb395b13f15547481915bf2f68cfd749ed7e6c134,3c7c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153203,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153203.jpg,train,78583a2c3d89e1f7818655d7a698b4d7c402072e3fea21710d96c85d55bc4f89,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153219,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153219.jpg,train,b6dd75c395152389b02cef89f932baeb993a33fc831c15b5a3449cef914d49d1,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153242,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153242.jpg,train,092d61dd7562d1157340f818ef889d520ecd239ddecfca9ddd6436b012843d86,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153257,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153257.jpg,train,3b5ee83da5c55f281427e669cbd7558bcf5d67ded088646da46d538c9ca75c7d,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153438,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153438.jpg,train,a1b22b2b32e6ac6bc0d15061fc5a91ce8bab9c805180d94f6bde2a497c77a9ae,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153453,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153453.jpg,train,7c0dbc59cd2569ce6dd26394289e8d223cc64fa1aedfa4c0de563c47393fc940,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153503,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153503.jpg,train,199effba7c4b5a7adb64e420d144e11bca2a48fbfff23a192dbaf82f959e569f,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153522,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153522.jpg,train,2a48b89c79dec4aeae88c5847ea6f2306172cd650586d2fc8898fdabb98c8913,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153535,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153535.jpg,train,88cec8f675c5c2562cec408dbf25fe757d9f369794ea3c42dbcd4320509e68fb,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153600,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153600.jpg,train,097cefccc067830553d99131e4ce9d8e6d15d00b1a6c903cbc55876667c5a4e7,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153608,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153608.jpg,train,7857426405be4b20d224ea1a9995aed3bd4f120bee41110730a07664bf279f72,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153621,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153621.jpg,train,5a494d87f45e20d7f43cd3a76cdfe15376bd12e154e8c7418fa96d02323bcbef,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153633,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153633.jpg,train,5ed6ec68f9e1c5e737e1c26c90109f034463550d78a64e595d9a07070e922b5d,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153655,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153655.jpg,train,714e40fd6eb1508563503966ffdc807d677597b7706cbec6a6c49ff930a607f4,3c3c7c7c7c7c3c3c
first_microscope/95-5-10-1/20160731_153705,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153705.jpg,train,93573008dbf6cec8fbab9527d825b4591f831554624cfaaffa61ec51575989e2,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153716,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153716.jpg,train,142fd5a7ebfd5ac044b56bd797e6defc168e877e0f65290483c935fb9d6973d1,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153756,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153756.jpg,train,9732c15005bccb3c58362391aaba3383f747cef3106a25cf199ae4a44ede3222,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153840,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153840.jpg,train,50defe993f29f85745ead8b4d91c9b5b23b113cfb99036b3239a88cf465f47ef,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153855,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153855.jpg,train,dff1f87d0132ccee01afcbf0644e6452b9c59012818be4455ecad33122c9ce0e,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153911,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153911.jpg,train,d0cae678f581b3d758f4e778920689e3a6ded0e1d52f4d8f1fb48ac849cd5cac,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153931,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153931.jpg,train,02a240c3ae17fb7c41bc59db7af0d02ab1c88d7be73b0b12834b0392b0eb0d44,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_153932,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_153932.jpg,train,2f339c5e1d07608cf7bf270c84df8643608d879461319b1945f832f2d3af3040,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_154009,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_154009.jpg,train,b384d16dd474178035187699a7570b9116417f6ace5179e4af2b23400eef7fa3,3c3c7c7c7c7c3c38
first_microscope/95-5-10-1/20160731_154011,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_154011.jpg,train,3ab3619d5a51187429211b66376b7029e605e76bc71cd7ec449524aa8d7f41a4,3c3c7c7c7c7c3c38
